,Date,Airline,Number of Delays,Total Flights,Percent Delayed
467,2018-01-26,YX,38.0,872.0,0.04357798165137615
468,2018-01-27,9E,15.0,379.0,0.0395778364116095
469,2018-01-27,AA,105.0,1989.0,0.05279034690799397
470,2018-01-27,AS,25.0,453.0,0.05518763796909492
471,2018-01-27,B6,102.0,682.0,0.1495601173020528
472,2018-01-27,DL,68.0,1714.0,0.039673278879813305
473,2018-01-27,EV,29.0,464.0,0.0625
474,2018-01-27,F9,66.0,316.0,0.2088607594936709
475,2018-01-27,G4,6.0,128.0,0.046875
476,2018-01-27,HA,7.0,212.0,0.0330188679245283
477,2018-01-27,MQ,28.0,521.0,0.053742802303262956
478,2018-01-27,NK,22.0,460.0,0.04782608695652174
479,2018-01-27,OH,59.0,635.0,0.09291338582677165
480,2018-01-27,OO,89.0,1580.0,0.056329113924050635
481,2018-01-27,UA,52.0,1204.0,0.04318936877076412
482,2018-01-27,VX,4.0,151.0,0.026490066225165563
483,2018-01-27,WN,239.0,2893.0,0.0826132042862081
484,2018-01-27,YV,31.0,453.0,0.0684326710816777
485,2018-01-27,YX,17.0,630.0,0.026984126984126985
486,2018-01-28,9E,47.0,564.0,0.08333333333333333
487,2018-01-28,AA,235.0,2343.0,0.10029876227059326
488,2018-01-28,AS,24.0,487.0,0.049281314168377825
489,2018-01-28,B6,142.0,793.0,0.17906683480453972
490,2018-01-28,DL,199.0,2320.0,0.08577586206896552
491,2018-01-28,EV,82.0,621.0,0.1320450885668277
492,2018-01-28,F9,51.0,316.0,0.16139240506329114
493,2018-01-28,G4,36.0,290.0,0.12413793103448276
494,2018-01-28,HA,4.0,218.0,0.01834862385321101
495,2018-01-28,MQ,61.0,737.0,0.08276797829036635
496,2018-01-28,NK,21.0,459.0,0.0457516339869281
497,2018-01-28,OH,173.0,699.0,0.2474964234620887
498,2018-01-28,OO,203.0,2008.0,0.10109561752988047
499,2018-01-28,UA,99.0,1420.0,0.06971830985915493
500,2018-01-28,VX,10.0,189.0,0.05291005291005291
501,2018-01-28,WN,310.0,3291.0,0.09419629292008508
502,2018-01-28,YV,52.0,513.0,0.10136452241715399
503,2018-01-28,YX,64.0,786.0,0.08142493638676845
504,2018-01-29,9E,145.0,680.0,0.21323529411764705
505,2018-01-29,AA,257.0,2433.0,0.10563090834360872
506,2018-01-29,AS,37.0,506.0,0.07312252964426877
507,2018-01-29,B6,192.0,827.0,0.23216444981862153
508,2018-01-29,DL,317.0,2555.0,0.12407045009784735
509,2018-01-29,EV,111.0,693.0,0.16017316017316016
510,2018-01-29,F9,75.0,316.0,0.23734177215189872
511,2018-01-29,G4,40.0,308.0,0.12987012987012986
512,2018-01-29,HA,12.0,212.0,0.05660377358490566
513,2018-01-29,MQ,158.0,771.0,0.20492866407263294
514,2018-01-29,NK,109.0,461.0,0.23644251626898047
515,2018-01-29,OH,161.0,697.0,0.2309899569583931
516,2018-01-29,OO,425.0,2136.0,0.1989700374531835
517,2018-01-29,UA,83.0,1484.0,0.05592991913746631
518,2018-01-29,VX,13.0,192.0,0.06770833333333333
519,2018-01-29,WN,388.0,3639.0,0.10662269854355592
520,2018-01-29,YV,73.0,541.0,0.13493530499075784
521,2018-01-29,YX,124.0,865.0,0.14335260115606938
522,2018-01-30,9E,130.0,642.0,0.20249221183800623
523,2018-01-30,AA,217.0,2249.0,0.09648732770120054
524,2018-01-30,AS,26.0,492.0,0.052845528455284556
525,2018-01-30,B6,352.0,794.0,0.4433249370277078
526,2018-01-30,DL,233.0,2369.0,0.09835373575348248
527,2018-01-30,EV,160.0,678.0,0.2359882005899705
528,2018-01-30,F9,63.0,308.0,0.20454545454545456
529,2018-01-30,G4,9.0,48.0,0.1875
530,2018-01-30,HA,11.0,210.0,0.05238095238095238
531,2018-01-30,MQ,78.0,720.0,0.10833333333333334
532,2018-01-30,NK,58.0,452.0,0.12831858407079647
533,2018-01-30,OH,94.0,696.0,0.13505747126436782
534,2018-01-30,OO,177.0,2063.0,0.08579738245273873
535,2018-01-30,UA,92.0,1413.0,0.06510969568294409
536,2018-01-30,VX,7.0,188.0,0.03723404255319149
537,2018-01-30,WN,316.0,3644.0,0.0867178924259056
538,2018-01-30,YV,42.0,476.0,0.08823529411764706
539,2018-01-30,YX,180.0,842.0,0.21377672209026127
540,2018-01-31,9E,38.0,645.0,0.05891472868217054
541,2018-01-31,AA,138.0,2416.0,0.057119205298013245
542,2018-01-31,AS,20.0,499.0,0.04008016032064128
543,2018-01-31,B6,74.0,799.0,0.09261576971214018
544,2018-01-31,DL,113.0,2422.0,0.04665565648224608
545,2018-01-31,EV,56.0,687.0,0.08151382823871907
546,2018-01-31,F9,88.0,314.0,0.2802547770700637
547,2018-01-31,G4,12.0,134.0,0.08955223880597014
548,2018-01-31,HA,34.0,212.0,0.16037735849056603
549,2018-01-31,MQ,76.0,741.0,0.10256410256410256
550,2018-01-31,NK,27.0,454.0,0.05947136563876652
551,2018-01-31,OH,56.0,764.0,0.07329842931937172
552,2018-01-31,OO,163.0,2094.0,0.0778414517669532
553,2018-01-31,UA,54.0,1434.0,0.03765690376569038
554,2018-01-31,VX,4.0,189.0,0.021164021164021163
555,2018-01-31,WN,287.0,3648.0,0.07867324561403509
556,2018-01-31,YV,45.0,517.0,0.08704061895551257
557,2018-01-31,YX,32.0,866.0,0.03695150115473441
558,2018-02-01,9E,32.0,703.0,0.04551920341394026
559,2018-02-01,AA,212.0,2491.0,0.0851063829787234
560,2018-02-01,AS,46.0,509.0,0.09037328094302555
561,2018-02-01,B6,169.0,835.0,0.20239520958083831
562,2018-02-01,DL,123.0,2567.0,0.04791585508375536
563,2018-02-01,EV,64.0,673.0,0.0950965824665676
564,2018-02-01,F9,40.0,316.0,0.12658227848101267
565,2018-02-01,G4,37.0,278.0,0.13309352517985612
566,2018-02-01,HA,25.0,210.0,0.11904761904761904
567,2018-02-01,MQ,44.0,770.0,0.05714285714285714
568,2018-02-01,NK,43.0,458.0,0.09388646288209607
569,2018-02-01,OH,108.0,765.0,0.1411764705882353
570,2018-02-01,OO,312.0,2126.0,0.14675446848541862
571,2018-02-01,UA,132.0,1485.0,0.08888888888888889
572,2018-02-01,VX,62.0,197.0,0.3147208121827411
573,2018-02-01,WN,563.0,3648.0,0.1543311403508772
574,2018-02-01,YV,42.0,538.0,0.07806691449814127
575,2018-02-01,YX,58.0,869.0,0.0667433831990794
576,2018-02-02,9E,158.0,703.0,0.22475106685633
577,2018-02-02,AA,283.0,2518.0,0.11239078633836377
578,2018-02-02,AS,48.0,509.0,0.09430255402750491
579,2018-02-02,B6,277.0,833.0,0.3325330132052821
580,2018-02-02,DL,319.0,2581.0,0.12359550561797752
581,2018-02-02,EV,161.0,678.0,0.2374631268436578
582,2018-02-02,F9,47.0,318.0,0.14779874213836477
583,2018-02-02,G4,45.0,314.0,0.14331210191082802
584,2018-02-02,HA,50.0,226.0,0.22123893805309736
585,2018-02-02,MQ,132.0,772.0,0.17098445595854922
586,2018-02-02,NK,44.0,460.0,0.09565217391304348
587,2018-02-02,OH,168.0,765.0,0.2196078431372549
588,2018-02-02,OO,246.0,2130.0,0.11549295774647887
589,2018-02-02,UA,205.0,1512.0,0.13558201058201058
590,2018-02-02,VX,23.0,198.0,0.11616161616161616
591,2018-02-02,WN,596.0,3662.0,0.16275259421081376
592,2018-02-02,YV,61.0,543.0,0.11233885819521179
593,2018-02-02,YX,268.0,865.0,0.30982658959537573
594,2018-02-03,9E,21.0,371.0,0.05660377358490566
595,2018-02-03,AA,153.0,1978.0,0.07735085945399393
596,2018-02-03,AS,126.0,455.0,0.27692307692307694
597,2018-02-03,B6,121.0,688.0,0.17587209302325582
598,2018-02-03,DL,97.0,1629.0,0.05954573357888275
599,2018-02-03,EV,21.0,433.0,0.04849884526558892
600,2018-02-03,F9,58.0,317.0,0.1829652996845426
601,2018-02-03,G4,12.0,137.0,0.08759124087591241
602,2018-02-03,HA,20.0,212.0,0.09433962264150944
603,2018-02-03,MQ,32.0,514.0,0.0622568093385214
604,2018-02-03,NK,26.0,460.0,0.05652173913043478
605,2018-02-03,OH,114.0,627.0,0.18181818181818182
606,2018-02-03,OO,124.0,1557.0,0.07964033397559409
607,2018-02-03,UA,62.0,1222.0,0.05073649754500818
608,2018-02-03,VX,10.0,151.0,0.06622516556291391
609,2018-02-03,WN,189.0,2897.0,0.06523990334829134
610,2018-02-03,YV,24.0,448.0,0.05357142857142857
611,2018-02-03,YX,37.0,608.0,0.06085526315789474
612,2018-02-04,9E,35.0,354.0,0.09887005649717515
613,2018-02-04,AA,596.0,2282.0,0.26117440841367223
614,2018-02-04,AS,32.0,492.0,0.06504065040650407
615,2018-02-04,B6,158.0,795.0,0.19874213836477989
616,2018-02-04,DL,223.0,1822.0,0.12239297475301866
617,2018-02-04,EV,135.0,544.0,0.24816176470588236
618,2018-02-04,F9,109.0,319.0,0.34169278996865204
619,2018-02-04,G4,58.0,290.0,0.2
620,2018-02-04,HA,16.0,218.0,0.07339449541284404
621,2018-02-04,MQ,186.0,730.0,0.2547945205479452
622,2018-02-04,NK,91.0,459.0,0.19825708061002179
623,2018-02-04,OH,385.0,680.0,0.5661764705882353
624,2018-02-04,OO,346.0,1742.0,0.19862227324913892
625,2018-02-04,UA,356.0,1430.0,0.24895104895104894
626,2018-02-04,VX,14.0,191.0,0.07329842931937172
627,2018-02-04,WN,554.0,2816.0,0.19673295454545456
628,2018-02-04,YV,76.0,506.0,0.15019762845849802
629,2018-02-04,YX,137.0,713.0,0.19214586255259467
630,2018-02-05,9E,144.0,704.0,0.20454545454545456
631,2018-02-05,AA,334.0,2446.0,0.13654946852003272
632,2018-02-05,AS,46.0,511.0,0.09001956947162426
633,2018-02-05,B6,181.0,831.0,0.21780986762936222
634,2018-02-05,DL,339.0,2570.0,0.13190661478599222
635,2018-02-05,EV,162.0,674.0,0.2403560830860534
636,2018-02-05,F9,121.0,321.0,0.37694704049844235
637,2018-02-05,G4,55.0,308.0,0.17857142857142858
638,2018-02-05,HA,60.0,212.0,0.2830188679245283
639,2018-02-05,MQ,170.0,771.0,0.2204928664072633
640,2018-02-05,NK,94.0,461.0,0.2039045553145336
641,2018-02-05,OH,254.0,698.0,0.3638968481375358
642,2018-02-05,OO,508.0,2126.0,0.2389463781749765
643,2018-02-05,UA,236.0,1524.0,0.15485564304461943
644,2018-02-05,VX,17.0,197.0,0.08629441624365482
645,2018-02-05,WN,943.0,3651.0,0.25828540125992877
646,2018-02-05,YV,96.0,545.0,0.1761467889908257
647,2018-02-05,YX,165.0,859.0,0.1920838183934808
648,2018-02-06,9E,55.0,666.0,0.08258258258258258
649,2018-02-06,AA,240.0,2249.0,0.10671409515340151
650,2018-02-06,AS,39.0,506.0,0.07707509881422925
651,2018-02-06,B6,154.0,798.0,0.19298245614035087
652,2018-02-06,DL,123.0,2373.0,0.051833122629582805
653,2018-02-06,EV,115.0,653.0,0.17611026033690658
654,2018-02-06,F9,84.0,307.0,0.2736156351791531
655,2018-02-06,G4,3.0,52.0,0.057692307692307696
656,2018-02-06,HA,47.0,210.0,0.22380952380952382
657,2018-02-06,MQ,120.0,720.0,0.16666666666666666
658,2018-02-06,NK,46.0,452.0,0.10176991150442478
659,2018-02-06,OH,75.0,698.0,0.10744985673352435
660,2018-02-06,OO,300.0,2051.0,0.1462701121404193
661,2018-02-06,UA,84.0,1421.0,0.059113300492610835
662,2018-02-06,VX,16.0,192.0,0.08333333333333333
663,2018-02-06,WN,467.0,3630.0,0.12865013774104683
664,2018-02-06,YV,90.0,480.0,0.1875
665,2018-02-06,YX,61.0,841.0,0.07253269916765755
666,2018-02-07,9E,308.0,666.0,0.4624624624624625
667,2018-02-07,AA,419.0,2416.0,0.1734271523178808
668,2018-02-07,AS,21.0,508.0,0.04133858267716536
669,2018-02-07,B6,220.0,803.0,0.273972602739726
670,2018-02-07,DL,1056.0,2428.0,0.43492586490939045
671,2018-02-07,EV,238.0,669.0,0.35575485799701045
672,2018-02-07,F9,94.0,312.0,0.30128205128205127
673,2018-02-07,G4,32.0,136.0,0.23529411764705882
674,2018-02-07,HA,22.0,212.0,0.10377358490566038
675,2018-02-07,MQ,271.0,741.0,0.3657219973009447
676,2018-02-07,NK,117.0,454.0,0.2577092511013216
677,2018-02-07,OH,315.0,764.0,0.412303664921466
678,2018-02-07,OO,518.0,2087.0,0.24820316243411594
679,2018-02-07,UA,247.0,1440.0,0.17152777777777778
680,2018-02-07,VX,25.0,191.0,0.13089005235602094
681,2018-02-07,WN,1043.0,3630.0,0.28732782369146004
682,2018-02-07,YV,133.0,517.0,0.2572533849129594
683,2018-02-07,YX,254.0,863.0,0.2943221320973349
684,2018-02-08,9E,90.0,704.0,0.1278409090909091
685,2018-02-08,AA,280.0,2488.0,0.11254019292604502
686,2018-02-08,AS,29.0,514.0,0.05642023346303502
687,2018-02-08,B6,198.0,834.0,0.23741007194244604
688,2018-02-08,DL,203.0,2566.0,0.07911145752143414
689,2018-02-08,EV,89.0,672.0,0.1324404761904762
690,2018-02-08,F9,53.0,316.0,0.16772151898734178
691,2018-02-08,G4,52.0,278.0,0.18705035971223022
692,2018-02-08,HA,22.0,210.0,0.10476190476190476
693,2018-02-08,MQ,95.0,769.0,0.1235370611183355
694,2018-02-08,NK,31.0,458.0,0.06768558951965066
695,2018-02-08,OH,159.0,765.0,0.20784313725490197
696,2018-02-08,OO,273.0,2131.0,0.12810886907555138
697,2018-02-08,UA,103.0,1485.0,0.06936026936026936
698,2018-02-08,VX,12.0,198.0,0.06060606060606061
699,2018-02-08,WN,739.0,3630.0,0.20358126721763084
700,2018-02-08,YV,73.0,540.0,0.13518518518518519
701,2018-02-08,YX,102.0,871.0,0.11710677382319173
702,2018-02-09,9E,116.0,704.0,0.16477272727272727
703,2018-02-09,AA,407.0,2507.0,0.16234543278819305
704,2018-02-09,AS,38.0,512.0,0.07421875
705,2018-02-09,B6,222.0,837.0,0.26523297491039427
706,2018-02-09,DL,444.0,2573.0,0.1725612125923047
707,2018-02-09,EV,142.0,671.0,0.21162444113263784
708,2018-02-09,F9,93.0,316.0,0.29430379746835444
709,2018-02-09,G4,76.0,316.0,0.24050632911392406
710,2018-02-09,HA,51.0,226.0,0.22566371681415928
711,2018-02-09,MQ,107.0,772.0,0.13860103626943004
712,2018-02-09,NK,130.0,460.0,0.2826086956521739
713,2018-02-09,OH,145.0,765.0,0.1895424836601307
714,2018-02-09,OO,486.0,2132.0,0.22795497185741087
715,2018-02-09,UA,357.0,1496.0,0.23863636363636365
716,2018-02-09,VX,47.0,200.0,0.235
717,2018-02-09,WN,959.0,3658.0,0.2621651175505741
718,2018-02-09,YV,64.0,544.0,0.11764705882352941
719,2018-02-09,YX,136.0,871.0,0.15614236509758897
720,2018-02-10,9E,54.0,390.0,0.13846153846153847
721,2018-02-10,AA,287.0,1991.0,0.14414866901054746
722,2018-02-10,AS,22.0,462.0,0.047619047619047616
723,2018-02-10,B6,151.0,688.0,0.2194767441860465
724,2018-02-10,DL,176.0,1725.0,0.10202898550724637
725,2018-02-10,EV,84.0,434.0,0.1935483870967742
726,2018-02-10,F9,123.0,317.0,0.38801261829652994
727,2018-02-10,G4,29.0,142.0,0.20422535211267606
728,2018-02-10,HA,28.0,212.0,0.1320754716981132
729,2018-02-10,MQ,102.0,519.0,0.19653179190751446
730,2018-02-10,NK,154.0,455.0,0.3384615384615385
731,2018-02-10,OH,166.0,635.0,0.2614173228346457
732,2018-02-10,OO,324.0,1569.0,0.20650095602294455
733,2018-02-10,UA,200.0,1211.0,0.16515276630883569
734,2018-02-10,VX,6.0,157.0,0.03821656050955414
735,2018-02-10,WN,860.0,2917.0,0.2948234487487144
736,2018-02-10,YV,73.0,450.0,0.1622222222222222
737,2018-02-10,YX,68.0,623.0,0.10914927768860354
738,2018-02-11,9E,212.0,586.0,0.36177474402730375
739,2018-02-11,AA,622.0,2342.0,0.2655849701110162
740,2018-02-11,AS,40.0,496.0,0.08064516129032258
741,2018-02-11,B6,251.0,795.0,0.31572327044025156
742,2018-02-11,DL,673.0,2320.0,0.29008620689655173
743,2018-02-11,EV,166.0,605.0,0.2743801652892562
744,2018-02-11,F9,122.0,317.0,0.38485804416403785
745,2018-02-11,G4,76.0,293.0,0.2593856655290102
746,2018-02-11,HA,6.0,218.0,0.027522935779816515
747,2018-02-11,MQ,235.0,736.0,0.31929347826086957
748,2018-02-11,NK,144.0,459.0,0.3137254901960784
749,2018-02-11,OH,266.0,701.0,0.37945791726105566
750,2018-02-11,OO,556.0,2000.0,0.278
751,2018-02-11,UA,308.0,1424.0,0.21629213483146068
752,2018-02-11,VX,17.0,191.0,0.08900523560209424
753,2018-02-11,WN,996.0,3318.0,0.30018083182640143
754,2018-02-11,YV,103.0,511.0,0.20156555772994128
755,2018-02-11,YX,205.0,782.0,0.26214833759590794
756,2018-02-12,9E,192.0,704.0,0.2727272727272727
757,2018-02-12,AA,258.0,2434.0,0.10599835661462613
758,2018-02-12,AS,38.0,513.0,0.07407407407407407
759,2018-02-12,B6,173.0,833.0,0.20768307322929172
760,2018-02-12,DL,315.0,2568.0,0.12266355140186916
761,2018-02-12,EV,114.0,674.0,0.16913946587537093
762,2018-02-12,F9,90.0,316.0,0.2848101265822785
763,2018-02-12,G4,37.0,312.0,0.11858974358974358
764,2018-02-12,HA,37.0,212.0,0.17452830188679244
765,2018-02-12,MQ,114.0,771.0,0.14785992217898833
766,2018-02-12,NK,124.0,461.0,0.26898047722342733
767,2018-02-12,OH,192.0,699.0,0.27467811158798283
768,2018-02-12,OO,426.0,2129.0,0.2000939408172851
769,2018-02-12,UA,112.0,1494.0,0.0749665327978581
770,2018-02-12,VX,14.0,196.0,0.07142857142857142
771,2018-02-12,WN,780.0,3659.0,0.21317299808690898
772,2018-02-12,YV,96.0,543.0,0.17679558011049723
773,2018-02-12,YX,75.0,865.0,0.08670520231213873
774,2018-02-13,9E,42.0,666.0,0.06306306306306306
775,2018-02-13,AA,146.0,2247.0,0.06497552291944815
776,2018-02-13,AS,35.0,503.0,0.06958250497017893
777,2018-02-13,B6,142.0,799.0,0.17772215269086358
778,2018-02-13,DL,114.0,2376.0,0.047979797979797977
779,2018-02-13,EV,65.0,649.0,0.10015408320493066
780,2018-02-13,F9,82.0,312.0,0.26282051282051283
781,2018-02-13,G4,10.0,64.0,0.15625
782,2018-02-13,HA,21.0,210.0,0.1
783,2018-02-13,MQ,49.0,720.0,0.06805555555555555
784,2018-02-13,NK,30.0,456.0,0.06578947368421052
785,2018-02-13,OH,71.0,698.0,0.1017191977077364
786,2018-02-13,OO,207.0,2053.0,0.10082805650267901
787,2018-02-13,UA,140.0,1420.0,0.09859154929577464
788,2018-02-13,VX,7.0,192.0,0.036458333333333336
789,2018-02-13,WN,434.0,3628.0,0.11962513781697905
790,2018-02-13,YV,56.0,479.0,0.11691022964509394
791,2018-02-13,YX,26.0,849.0,0.030624263839811542
792,2018-02-14,9E,38.0,556.0,0.0683453237410072
793,2018-02-14,AA,215.0,2429.0,0.08851379168382051
794,2018-02-14,AS,39.0,506.0,0.07707509881422925
795,2018-02-14,B6,130.0,808.0,0.1608910891089109
796,2018-02-14,DL,123.0,2262.0,0.054376657824933686
797,2018-02-14,EV,69.0,640.0,0.1078125
798,2018-02-14,F9,77.0,312.0,0.2467948717948718
799,2018-02-14,G4,15.0,220.0,0.06818181818181818
800,2018-02-14,HA,50.0,212.0,0.2358490566037736
801,2018-02-14,MQ,84.0,740.0,0.11351351351351352
802,2018-02-14,NK,49.0,457.0,0.10722100656455143
803,2018-02-14,OH,87.0,764.0,0.11387434554973822
804,2018-02-14,OO,179.0,2004.0,0.08932135728542914
805,2018-02-14,UA,67.0,1434.0,0.046722454672245464
806,2018-02-14,VX,17.0,191.0,0.08900523560209424
807,2018-02-14,WN,529.0,3032.0,0.17447229551451188
808,2018-02-14,YV,64.0,519.0,0.1233140655105973
809,2018-02-14,YX,28.0,810.0,0.0345679012345679
810,2018-02-15,9E,152.0,697.0,0.21807747489239598
811,2018-02-15,AA,383.0,2621.0,0.14612743227775657
812,2018-02-15,AS,44.0,515.0,0.0854368932038835
813,2018-02-15,B6,198.0,847.0,0.23376623376623376
814,2018-02-15,DL,357.0,2578.0,0.13847944142746316
815,2018-02-15,EV,158.0,683.0,0.23133235724743778
816,2018-02-15,F9,59.0,312.0,0.1891025641025641
817,2018-02-15,G4,104.0,338.0,0.3076923076923077
818,2018-02-15,HA,48.0,210.0,0.22857142857142856
819,2018-02-15,MQ,214.0,793.0,0.2698612862547289
820,2018-02-15,NK,67.0,466.0,0.14377682403433475
821,2018-02-15,OH,118.0,767.0,0.15384615384615385
822,2018-02-15,OO,505.0,2112.0,0.23910984848484848
823,2018-02-15,UA,251.0,1598.0,0.15707133917396746
824,2018-02-15,VX,38.0,199.0,0.19095477386934673
825,2018-02-15,WN,1212.0,3670.0,0.3302452316076294
826,2018-02-15,YV,123.0,550.0,0.22363636363636363
827,2018-02-15,YX,186.0,898.0,0.2071269487750557
828,2018-02-16,9E,189.0,722.0,0.26177285318559557
829,2018-02-16,AA,412.0,2664.0,0.15465465465465467
830,2018-02-16,AS,44.0,514.0,0.08560311284046693
831,2018-02-16,B6,264.0,855.0,0.3087719298245614
832,2018-02-16,DL,311.0,2637.0,0.11793704967766401
833,2018-02-16,EV,153.0,704.0,0.21732954545454544
834,2018-02-16,F9,69.0,313.0,0.22044728434504793
835,2018-02-16,G4,75.0,336.0,0.22321428571428573
836,2018-02-16,HA,68.0,226.0,0.3008849557522124
837,2018-02-16,MQ,111.0,798.0,0.13909774436090225
838,2018-02-16,NK,52.0,470.0,0.11063829787234042
839,2018-02-16,OH,168.0,771.0,0.2178988326848249
840,2018-02-16,OO,341.0,2129.0,0.1601690934711132
841,2018-02-16,UA,149.0,1594.0,0.09347553324968633
842,2018-02-16,VX,56.0,195.0,0.28717948717948716
843,2018-02-16,WN,1202.0,3682.0,0.3264530146659424
844,2018-02-16,YV,85.0,550.0,0.15454545454545454
845,2018-02-16,YX,183.0,899.0,0.203559510567297
846,2018-02-17,9E,46.0,383.0,0.12010443864229765
847,2018-02-17,AA,319.0,2226.0,0.14330637915543576
848,2018-02-17,AS,34.0,464.0,0.07327586206896551
849,2018-02-17,B6,206.0,774.0,0.2661498708010336
850,2018-02-17,DL,150.0,1729.0,0.08675534991324466
851,2018-02-17,EV,71.0,529.0,0.1342155009451796
852,2018-02-17,F9,63.0,311.0,0.20257234726688103
853,2018-02-17,G4,64.0,222.0,0.2882882882882883
854,2018-02-17,HA,66.0,210.0,0.3142857142857143
855,2018-02-17,MQ,66.0,568.0,0.11619718309859155
856,2018-02-17,NK,72.0,469.0,0.1535181236673774
857,2018-02-17,OH,109.0,659.0,0.165402124430956
858,2018-02-17,OO,165.0,1578.0,0.10456273764258556
859,2018-02-17,UA,182.0,1358.0,0.13402061855670103
860,2018-02-17,VX,22.0,155.0,0.14193548387096774
861,2018-02-17,WN,711.0,2929.0,0.24274496415158758
862,2018-02-17,YV,77.0,481.0,0.1600831600831601
863,2018-02-17,YX,72.0,676.0,0.10650887573964497
864,2018-02-18,9E,34.0,379.0,0.08970976253298153
865,2018-02-18,AA,295.0,2500.0,0.118
866,2018-02-18,AS,72.0,499.0,0.14428857715430862
867,2018-02-18,B6,273.0,831.0,0.3285198555956679
868,2018-02-18,DL,159.0,1918.0,0.08289885297184567
869,2018-02-18,EV,35.0,585.0,0.05982905982905983
870,2018-02-18,F9,43.0,310.0,0.13870967741935483
871,2018-02-18,G4,109.0,343.0,0.3177842565597668
872,2018-02-18,HA,48.0,210.0,0.22857142857142856
873,2018-02-18,MQ,95.0,770.0,0.12337662337662338
874,2018-02-18,NK,36.0,468.0,0.07692307692307693
875,2018-02-18,OH,206.0,749.0,0.2750333778371162
876,2018-02-18,OO,218.0,1751.0,0.12450028555111364
877,2018-02-18,UA,218.0,1512.0,0.14417989417989419
878,2018-02-18,VX,17.0,191.0,0.08900523560209424
879,2018-02-18,WN,651.0,3327.0,0.1956717763751127
880,2018-02-18,YV,66.0,523.0,0.12619502868068833
881,2018-02-18,YX,43.0,779.0,0.055198973042362
882,2018-02-19,9E,121.0,721.0,0.1678224687933426
883,2018-02-19,AA,456.0,2608.0,0.17484662576687116
884,2018-02-19,AS,48.0,517.0,0.09284332688588008
885,2018-02-19,B6,223.0,854.0,0.2611241217798595
886,2018-02-19,DL,511.0,2611.0,0.19571045576407506
887,2018-02-19,EV,97.0,700.0,0.13857142857142857
888,2018-02-19,F9,98.0,308.0,0.3181818181818182
889,2018-02-19,G4,56.0,332.0,0.1686746987951807
890,2018-02-19,HA,34.0,212.0,0.16037735849056603
891,2018-02-19,MQ,144.0,798.0,0.18045112781954886
892,2018-02-19,NK,47.0,471.0,0.09978768577494693
893,2018-02-19,OH,177.0,771.0,0.22957198443579765
894,2018-02-19,OO,664.0,2114.0,0.3140964995269631
895,2018-02-19,UA,208.0,1584.0,0.13131313131313133
896,2018-02-19,VX,21.0,196.0,0.10714285714285714
897,2018-02-19,WN,1270.0,3671.0,0.345954780713702
898,2018-02-19,YV,110.0,540.0,0.2037037037037037
899,2018-02-19,YX,133.0,901.0,0.14761376248612654
900,2018-02-20,9E,199.0,695.0,0.28633093525179854
901,2018-02-20,AA,646.0,2581.0,0.25029058504455637
902,2018-02-20,AS,75.0,508.0,0.14763779527559054
903,2018-02-20,B6,234.0,832.0,0.28125
904,2018-02-20,DL,394.0,2526.0,0.1559778305621536
905,2018-02-20,EV,154.0,695.0,0.22158273381294963
906,2018-02-20,F9,75.0,298.0,0.2516778523489933
907,2018-02-20,G4,19.0,150.0,0.12666666666666668
908,2018-02-20,HA,15.0,210.0,0.07142857142857142
909,2018-02-20,MQ,263.0,789.0,0.3333333333333333
910,2018-02-20,NK,97.0,467.0,0.20770877944325483
911,2018-02-20,OH,266.0,771.0,0.3450064850843061
912,2018-02-20,OO,637.0,2096.0,0.303912213740458
913,2018-02-20,UA,213.0,1574.0,0.13532401524777637
914,2018-02-20,VX,21.0,194.0,0.10824742268041238
915,2018-02-20,WN,1249.0,3672.0,0.3401416122004357
916,2018-02-20,YV,200.0,540.0,0.37037037037037035
917,2018-02-20,YX,178.0,893.0,0.19932810750279956
